Kadar Garam (%),Kadar Air (%),Kualitas
86.3399434125221,5.309445844214479,K3
89.10651738849052,6.898332216033395,K3
87.85775097708468,9.917777090856102,K3
85.00797285302147,5.72725070349433,K3
88.89555497009678,9.02563742603919,K3
88.84623559516378,7.684994455214147,K3
89.89428490511528,6.980922799976603,K3
88.00971849056556,5.316845022744242,K3
87.04928724953669,8.61250043754961,K3
86.1936942038535,9.719137945365741,K3
88.43391683821645,6.437876914287857,K3
88.84499461352928,5.415823859040546,K3
89.87387211255228,5.246426295367793,K3
89.6672794557436,6.264269388741306,K3
88.78912053845445,5.00036849716553,K3
86.271200445898,8.7455030332486,K3
87.6616803544866,5.574760748185574,K3
86.96814872918638,6.877746775422713,K3
87.84081122090475,8.33988536230109,K3
89.20415121206125,7.486156984886863,K3
86.96010858652585,5.719882670476909,K3
89.02411482494861,8.5668520270728,K3
87.04338698727342,7.592161549713348,K3
88.32591422205944,5.8240279492376885,K3
85.1359889720396,6.587518495933427,K3
87.97792509818082,7.433030456407294,K3
88.46277313431564,9.098449027872675,K3
87.44221233365138,5.671335118589124,K3
89.25313999899483,7.874951636370572,K3
88.69968740391435,8.523323268041459,K3
89.8410588566562,6.4765366116790695,K3
88.5265338638963,6.828381665629592,K3
86.97705360459321,6.152973183293607,K3
86.72005087825427,9.741483758291317,K3
86.462854234738,6.2299530297829335,K3
87.91568989236912,6.290179783708773,K3
87.36692862797148,9.170881282781185,K3
86.15200157153588,7.1334570609196,K3
88.05244867510017,7.728144622867427,K3
89.87361618707618,8.401851271975975,K3
88.6997312102422,9.834779739833667,K3
87.0721901261426,6.776899075305256,K3
85.21931214883192,5.9210215325941356,K3
86.18594816025838,5.917522335356693,K3
88.77391946598283,7.679414906380559,K3
88.33816900729234,9.102310804196868,K3
86.15386970642948,6.629619699107495,K3
88.54180133518298,6.963794729522364,K3
85.14635470050523,7.17477609513439,K3
89.54136543207707,7.045107557964373,K3
86.66124458221374,9.947625414725135,K3
88.22207782118507,6.8299901323559045,K3
85.51009765681904,8.939247224732107,K3
88.54037466743878,9.609578996242824,K3
86.08637815014004,5.57462174994116,K3
88.62036263204531,6.016979209993478,K3
85.88051918894747,6.599036676980361,K3
89.08412570739219,7.697683025548153,K3
85.2292517755114,7.319473373296586,K3
88.41989805683238,7.691842192345079,K3
87.86225109078278,6.123886641963323,K3
89.23869665797675,7.8069935879556205,K3
88.56623006520338,9.909321085066512,K3
87.14099328837266,9.405333063382542,K3
85.03640506970562,5.1670364630756005,K3
87.95139960864408,6.557246977711003,K3
86.2413828350985,6.389676786044793,K3
86.59201467305294,8.644738480717114,K3
87.84597986115472,8.945179862796667,K3
89.15098289917526,9.21467429650641,K3
87.07322074587444,7.106366981582054,K3
89.63132940070292,8.308817973022052,K3
85.40233591989569,7.710934770462341,K3
86.78003629817454,9.937174948581816,K3
85.06827703231146,8.06090436535279,K3
88.61811547199429,6.4445338567867765,K3
89.86820759128265,9.297683135108556,K3
89.57826420492906,5.096160296757742,K3
87.84936075657404,6.473251209772734,K3
89.24514317467832,8.164248284574812,K3
87.69438502160556,5.572940848378028,K3
87.70111402393096,8.159520731782134,K3
89.77956154655102,7.925255052119348,K3
89.83700300872827,9.80803057803331,K3
88.25100167916798,7.529539920590444,K3
87.33010871913025,9.451892805578913,K3
85.14128341485879,5.569040990117858,K3
85.51035864559576,8.784676625605274,K3
86.69825511926267,8.189842723703505,K3
88.01891451921283,6.9291398487126585,K3
87.65783861121199,8.2256926678583,K3
89.70475164939069,7.878170364304907,K3
88.07183755884157,5.339279088518877,K3
89.76107907380056,7.640409639546931,K3
89.00636709929961,5.251455315736945,K3
87.10455067868546,6.284877295763508,K3
86.33487949344295,8.957268649804647,K3
88.11933362634427,7.19872655921424,K3
85.05292869793196,9.824639714727649,K3
89.81011626677862,6.087761051400192,K3
85.20673186158278,7.650996815059511,K3
89.75705407308203,9.551979228824674,K3
87.92331431944699,6.5177442532685355,K3
86.64980441884597,9.489567757430137,K3
87.45892017817789,5.655581144835728,K3
86.24212737986804,6.383974507337495,K3
85.61773342465955,7.315221907606457,K3
89.58025454137496,8.343912714961306,K3
85.36236962124428,5.027474089045814,K3
86.38123833734628,6.813464673969702,K3
88.88374834523388,9.835027619651832,K3
86.93783586711771,8.433450149084305,K3
89.97450953676481,8.728332919375072,K3
88.18094774542922,5.390374270891521,K3
86.61607600597365,9.566960792285784,K3
86.00502740840453,9.217951796366041,K3
88.48161842540253,6.831621854153774,K3
87.64587134856328,7.714032343764067,K3
88.57026892536943,7.58277970549598,K3
85.66537995092084,8.867273357609562,K3
87.03136248453059,9.815469451059636,K3
86.41756891146517,6.315393901482923,K3
86.6675369783759,7.8615850797931275,K3
89.47434870100491,5.881408200700074,K3
86.3983939879961,7.908399215739309,K3
87.27167121080757,7.236614436278627,K3
89.10367131048203,9.619391512556806,K3
87.40653483034941,8.43675897723637,K3
89.00529355513697,7.591832051935819,K3
86.47158204476868,8.190422988611418,K3
87.9255455015303,9.507814098698052,K3
85.26203518384928,9.550656935667334,K3
87.6721601408268,5.078380580249569,K3
86.72351089383893,8.621667819376599,K3
87.44216543967916,9.900795187204963,K3
87.11305036915525,6.633176148130039,K3
89.10835967214784,7.739533496790157,K3
88.41163289531279,9.028511690193387,K3
88.3571377306281,7.112037473843323,K3
85.6239822394715,7.9012408328565025,K3
89.4871666336463,7.094462132592074,K3
89.5536261742142,7.51763909891201,K3
88.10420781221238,9.164942380278214,K3
87.8229855482036,5.4548466964778175,K3
89.90489700400198,6.2292465095641685,K3
88.552526643151,7.525567193088694,K3
87.39386318408854,6.219704094334457,K3
88.61075382850052,5.5639413241549365,K3
89.95226654680742,9.22686768553602,K3
87.67254470002896,7.122764780290048,K3
86.43232316229934,7.507957354703837,K3
89.39708731012084,6.375032003503418,K3
87.50268729401569,6.172749510335154,K3
86.68574556832476,5.951302544616662,K3
89.95269596960594,7.857487232312278,K3
88.66407562018348,5.4912495672601835,K3
86.83058775037158,9.463199015236608,K3
85.42219163211973,5.827416141698066,K3
88.12708805175585,8.113944970521125,K3
89.19113522226965,9.677463819357108,K3
85.70993237712632,6.2968690926349975,K3
87.13730702846628,5.004516427606248,K3
85.34907151479848,6.1324563897051085,K3
87.40550982007906,6.257613690843064,K3
89.38340946111524,6.621364377710055,K3
89.62311406071315,9.873936303673549,K3
87.2493076695379,6.135644084496619,K3
86.45833066711502,8.88166840829723,K3
86.36674853896295,6.902914339601423,K3
87.39287929240925,7.875555582349921,K3
89.9805022015062,6.161048775817962,K3
86.76711851624084,6.3144558850525545,K3
86.80556718321856,5.504022584473103,K3
86.79904883620523,9.439325157321942,K3
86.49294923923225,6.859673899245344,K3
89.72237082218967,8.64189498163434,K3
87.58369357409025,8.885963642017202,K3
85.61589824427251,7.322451766104212,K3
85.59118064367934,6.1680907250979,K3
85.70933629870129,6.809006195845697,K3
86.90819660197963,9.736542909166204,K3
86.32062865593764,7.3621442265825845,K3
89.05689701981743,9.078087932183308,K3
88.7517159351751,6.439168810700364,K3
87.47485809705678,5.931057975933617,K3
85.94199761391403,7.179206065691554,K3
88.69296110621471,7.63292129998919,K3
89.43341610423727,9.15454398888788,K3
85.15802721410203,7.84209521433108,K3
88.04580632177822,9.807875721500407,K3
85.11618313354431,7.6555188548431445,K3
86.02390680967926,5.268314531457945,K3
87.93744262365861,8.863020718164012,K3
88.87432724612594,5.151442050779534,K3
87.03473200135795,5.222548135743103,K3
86.23919323495385,5.964403513789741,K3
86.07591289621078,6.695592070172642,K3
86.38709020917999,9.81139955663799,K3
86.76203560004691,9.47086257646486,K3
85.90520835760462,8.818734335941071,K3
85.30672768012322,7.313806147346707,K3
85.02755220117763,9.05145381534718,K3
89.75243018018892,5.1755368541357285,K3
89.66923180736657,8.869269457456765,K3
86.79430789396397,9.544382756114025,K3
86.4812863562545,7.04647656117381,K3
85.48355631096011,8.28469480950072,K3
85.14800414371136,7.424526375995186,K3
88.41595925126266,9.106188004745555,K3
85.74970694810831,8.770451831243587,K3
88.59538511777515,7.797852670598921,K3
87.92322298893932,5.4563536042838905,K3
88.0023552162019,6.9076110353541615,K3
89.33790425670824,6.565494408679951,K3
87.88297538681762,7.1328569985059715,K3
89.38130969125156,6.2695833349459456,K3
85.39401180154731,8.743278604915698,K3
87.0644830845416,7.945491795631457,K3
85.13194665856676,9.76054895698701,K3
89.38809188692488,8.119339502886387,K3
85.08514921056309,6.889882369914383,K3
89.89398268871075,8.406651793701172,K3
85.80493930656709,7.302983743272503,K3
89.83368871921743,7.673540872082967,K3
85.12307264014912,8.09886042137989,K3
86.3560826546558,5.494229759384522,K3
87.01454222365946,7.792615487161224,K3
85.08520359023902,7.795234043179738,K3
87.55601573419818,8.9695419154938,K3
87.11774908407699,7.7672521483494315,K3
88.71004652028563,9.485729358909728,K3
86.90017288011843,8.008167478915732,K3
88.4730545170819,5.216353382210981,K3
89.00380254243068,6.887150926076969,K3
88.35119470721804,7.358320331024745,K3
88.51169571345854,8.621654896178894,K3
85.95785506743233,8.310871171432252,K3
89.25661718941043,6.177836002524874,K3
88.7909173494694,8.169125565776119,K3
89.77563017236282,6.301232886458804,K3
85.77138888829002,6.5606050764085,K3
86.2897938909896,8.784163802367564,K3
88.66554651923398,8.348424504276668,K3
86.08189557229244,9.309034037195449,K3
89.78285777929464,7.658029090543223,K3
88.24686365314693,7.503460495102811,K3
86.41778857551301,6.430738019983021,K3
86.56710261367456,5.95425002082077,K3
89.50961816314658,9.291990670233428,K3
87.30819680659418,6.836257062800852,K3
89.6953917827355,6.1118673461640505,K3
87.767709797334,5.272490777710813,K3
85.95601098508725,8.02013466679755,K3
88.31091826422085,7.904979093366198,K3
89.34800707999645,9.967026104113735,K3
88.81930921076456,7.325458920718795,K3
89.16967334727052,5.601936970830009,K3
88.41635348222965,7.59168893726717,K3
85.89032943127859,9.864668086401071,K3
86.69218709889374,8.077117029816918,K3
89.39297118762477,7.533444219574103,K3
85.57568925088216,9.093695421736449,K3
86.766068835294,9.915334344459193,K3
89.41912723222279,9.267246666744786,K3
86.7812658876895,8.785648889045328,K3
89.93164531500794,7.6316080597566565,K3
87.35366077477616,5.073329104860354,K3
88.50101884367469,9.29238784300927,K3
86.23728593040914,6.575122885573284,K3
87.50338510663079,5.360400786807585,K3
85.44821238049369,7.105553794440404,K3
86.30609476351711,7.0301865126638425,K3
87.2719314904997,9.88136698369559,K3
89.72129910051419,5.698650757698831,K3
89.41292986866124,5.401033311650393,K3
87.53817734858877,5.819549500548827,K3
86.82946072678467,8.716701128243322,K3
87.12252739678425,9.034756437856668,K3
88.5940785551877,9.714197231055081,K3
87.67078010292938,9.010739769938976,K3
86.61453553168526,6.728729225449323,K3
87.00255231790753,7.054578671490445,K3
85.51626610332987,7.595494696659317,K3
85.48401609634513,9.44881067909882,K3
85.30922391611647,7.248472151546544,K3
86.42347033195215,5.774347078272395,K3
